Fecha,Hora,Produccion_Eolica
2019-05-15,3,17.0
2019-05-15,4,26.5
2019-05-15,5,39.0
2019-05-15,6,46.5
2019-05-15,7,27.0
2019-05-15,8,29.5
2019-05-15,9,32.5
2019-05-15,10,28.5
2019-05-15,11,27.0
2019-05-15,12,29.5
2019-05-15,13,31.5
2019-05-15,14,36.0
2019-05-15,15,46.5
2019-05-15,16,45.0
2019-05-15,17,38.5
2019-05-15,18,42.5
2019-05-15,19,50.5
2019-05-15,20,35.0
2019-05-15,21,13.5
2019-05-15,22,6.5
2019-05-15,23,5.0
2019-05-15,24,4.5
2019-05-16,1,3.5
2019-05-16,2,3.5
2019-05-16,3,3.0
2019-05-16,4,3.0
2019-05-16,5,3.5
2019-05-16,6,2.5
2019-05-16,7,4.0
2019-05-16,8,3.5
2019-05-16,9,5.5
2019-05-16,10,14.0
2019-05-16,11,33.5
2019-05-16,12,49.5
2019-05-16,13,55.0
2019-05-16,14,63.5
2019-05-16,15,72.0
2019-05-16,16,79.0
2019-05-16,17,89.0
2019-05-16,18,88.5
2019-05-16,19,74.0
2019-05-16,20,50.0
2019-05-16,21,20.5
2019-05-16,22,8.0
2019-05-16,23,8.5
2019-05-16,24,9.0
2019-05-17,1,12.5
2019-05-17,2,17.5
2019-05-17,3,21.5
2019-05-17,4,24.5
2019-05-17,5,29.5
2019-05-17,6,31.5
2019-05-17,7,36.0
2019-05-17,8,34.5
2019-05-17,9,29.0
2019-05-17,10,26.5
2019-05-17,11,20.5
2019-05-17,12,17.0
2019-05-17,13,17.5
2019-05-17,14,18.0
2019-05-17,15,21.5
2019-05-17,16,27.0
2019-05-17,17,32.0
2019-05-17,18,34.0
2019-05-17,19,37.0
2019-05-17,20,46.0
2019-05-17,21,52.5
2019-05-17,22,52.5
2019-05-17,23,49.5
2019-05-17,24,52.5
2019-05-18,1,59.0
2019-05-18,2,63.0
2019-05-18,3,68.5
2019-05-18,4,74.0
2019-05-18,5,77.5
2019-05-18,6,73.5
2019-05-18,7,79.0
2019-05-18,8,81.5
2019-05-18,9,79.0
2019-05-18,10,76.0
2019-05-18,11,66.0
2019-05-18,12,56.5
2019-05-18,13,44.5
2019-05-18,14,32.0
2019-05-18,15,23.0
2019-05-18,16,18.0
2019-05-18,17,11.5
2019-05-18,18,5.5
2019-05-18,19,2.0
2019-05-18,20,2.5
2019-05-18,21,6.5
2019-05-18,22,11.0
2019-05-18,23,14.0
2019-05-18,24,15.0
2019-05-19,1,15.0
2019-05-19,2,15.0
2019-05-19,3,14.0
2019-05-19,4,10.0
2019-05-19,5,5.5
2019-05-19,6,3.0
2019-05-19,7,4.5
2019-05-19,8,6.0
2019-05-19,9,9.0
2019-05-19,10,12.5
2019-05-19,11,16.5
2019-05-19,12,19.0
2019-05-19,13,20.0
2019-05-19,14,17.5
2019-05-19,15,13.0
2019-05-19,16,8.5
2019-05-19,17,4.5
2019-05-19,18,1.5
2019-05-19,19,0.5
2019-05-19,20,3.5
2019-05-19,21,11.0
2019-05-19,22,13.5
2019-05-19,23,13.5
2019-05-19,24,16.0
2019-05-20,1,22.5
2019-05-20,2,29.0
2019-05-20,3,31.0
2019-05-20,4,27.0
2019-05-20,5,22.0
2019-05-20,6,21.0
2019-05-20,7,19.0
2019-05-20,8,16.5
2019-05-20,9,15.0
2019-05-20,10,16.0
2019-05-20,11,15.5
2019-05-20,12,9.5
2019-05-20,13,8.5
2019-05-20,14,15.0
2019-05-20,15,23.0
2019-05-20,16,24.5
2019-05-20,17,27.0
2019-05-20,18,33.5
2019-05-20,19,36.5
2019-05-20,20,38.5
2019-05-20,21,44.0
2019-05-20,22,51.5
2019-05-20,23,60.0
2019-05-20,24,69.0
2019-05-21,1,76.5
2019-05-21,2,83.5
2019-05-21,3,92.5
2019-05-21,4,103.0
2019-05-21,5,109.0
2019-05-21,6,92.5
2019-05-21,7,57.0
2019-05-21,8,27.0
2019-05-21,9,11.0
2019-05-21,10,8.0
2019-05-21,11,2.0
2019-05-21,12,2.0
2019-05-21,13,4.5
2019-05-21,14,13.5
2019-05-21,15,25.0
2019-05-21,16,31.0
2019-05-21,17,37.0
2019-05-21,18,45.5
2019-05-21,19,46.0
2019-05-21,20,30.5
2019-05-21,21,25.0
2019-05-21,22,29.5
2019-05-21,23,29.0
2019-05-21,24,29.0
2019-05-22,1,29.0
2019-05-22,2,29.0
2019-05-22,3,27.0
2019-05-22,4,30.0
2019-05-22,5,37.0
2019-05-22,6,36.0
2019-05-22,7,16.5
2019-05-22,8,1.5
2019-05-22,9,0.0
2019-05-22,10,0.0
2019-05-22,11,0.0
2019-05-22,12,0.5
2019-05-22,13,6.5
2019-05-22,14,24.0
2019-05-22,15,32.5
2019-05-22,16,40.0
2019-05-22,17,49.5
2019-05-22,18,61.0
2019-05-22,19,64.0
2019-05-22,20,41.0
2019-05-22,21,13.5
2019-05-22,22,8.5
2019-05-22,23,7.5
2019-05-22,24,6.5
2019-05-23,1,6.5
2019-05-23,2,6.0
2019-05-23,3,5.5
2019-05-23,4,4.0
2019-05-23,5,2.5
2019-05-23,6,2.0
2019-05-23,7,1.0
2019-05-23,8,0.5
2019-05-23,9,0.0
2019-05-23,10,0.0
2019-05-23,11,0.0
2019-05-23,12,0.5
2019-05-23,13,14.0
2019-05-23,14,36.5
2019-05-23,15,49.5
2019-05-23,16,62.5
2019-05-23,17,77.0
2019-05-23,18,85.5
2019-05-23,19,82.0
2019-05-23,20,46.0
2019-05-23,21,9.0
2019-05-23,22,7.5
2019-05-23,23,8.0
2019-05-23,24,7.0
2019-05-24,1,6.5
2019-05-24,2,5.5
2019-05-24,3,5.0
2019-05-24,4,5.5
2019-05-24,5,5.5
2019-05-24,6,4.5
2019-05-24,7,2.0
2019-05-24,8,2.5
2019-05-24,9,0.5
2019-05-24,10,0.5
2019-05-24,11,0.5
2019-05-24,12,0.5
2019-05-24,13,4.5
2019-05-24,14,12.0
2019-05-24,15,12.5
2019-05-24,16,14.0
2019-05-24,17,17.5
2019-05-24,18,24.0
2019-05-24,19,23.5
2019-05-24,20,12.5
2019-05-24,21,10.5
2019-05-24,22,26.0
2019-05-24,23,36.0
2019-05-24,24,47.0
2019-05-25,1,53.5
2019-05-25,2,51.0
2019-05-25,3,43.5
2019-05-25,4,38.0
2019-05-25,5,39.0
2019-05-25,6,38.5
2019-05-25,7,32.5
2019-05-25,8,23.5
2019-05-25,9,17.5
2019-05-25,10,9.5
2019-05-25,11,5.5
2019-05-25,12,4.5
2019-05-25,13,4.5
2019-05-25,14,3.5
2019-05-25,15,3.0
2019-05-25,16,2.5
2019-05-25,17,1.0
2019-05-25,18,1.5
2019-05-25,19,3.0
2019-05-25,20,6.0
2019-05-25,21,10.5
2019-05-25,22,18.5
2019-05-25,23,23.5
2019-05-25,24,22.5
2019-05-26,1,17.5
2019-05-26,2,14.0
2019-05-26,3,13.0
2019-05-26,4,12.5
2019-05-26,5,13.0
2019-05-26,6,11.5
2019-05-26,7,4.5
2019-05-26,8,18.5
2019-05-26,9,27.0
2019-05-26,10,29.0
2019-05-26,11,34.0
2019-05-26,12,39.5
2019-05-26,13,43.5
2019-05-26,14,41.5
2019-05-26,15,36.0
2019-05-26,16,30.5
2019-05-26,17,21.0
2019-05-26,18,14.0
2019-05-26,19,5.5
2019-05-26,20,1.0
2019-05-26,21,7.0
2019-05-26,22,15.0
2019-05-26,23,15.5
2019-05-26,24,16.5
2019-05-27,1,23.5
2019-05-27,2,26.0
2019-05-27,3,24.5
2019-05-27,4,16.5
2019-05-27,5,8.5
2019-05-27,6,3.5
2019-05-27,7,1.5
2019-05-27,8,1.0
2019-05-27,9,1.5
2019-05-27,10,10.0
2019-05-27,11,13.5
2019-05-27,12,10.5
2019-05-27,13,5.5
2019-05-27,14,2.0
2019-05-27,15,1.0
2019-05-27,16,1.0
2019-05-27,17,6.0
2019-05-27,18,13.0
2019-05-27,19,17.0
2019-05-27,20,15.5
2019-05-27,21,13.5
2019-05-27,22,12.5
2019-05-27,23,12.5
2019-05-27,24,12.0
2019-05-28,1,11.0
2019-05-28,2,11.5
2019-05-28,3,13.0
2019-05-28,4,15.5
2019-05-28,5,18.5
2019-05-28,6,18.5
2019-05-28,7,17.0
2019-05-28,8,12.5
2019-05-28,9,11.5
2019-05-28,10,12.5
2019-05-28,11,14.0
2019-05-28,12,13.5
2019-05-28,13,10.0
2019-05-28,14,7.5
2019-05-28,15,15.0
2019-05-28,16,21.0
2019-05-28,17,15.0
2019-05-28,18,8.5
2019-05-28,19,15.5
2019-05-28,20,31.0
2019-05-28,21,48.0
2019-05-28,22,72.0
2019-05-28,23,91.0
2019-05-28,24,106.5
2019-05-29,1,116.5
2019-05-29,2,121.5
2019-05-29,3,126.5
2019-05-29,4,126.5
2019-05-29,5,123.5
2019-05-29,6,99.5
2019-05-29,7,74.0
2019-05-29,8,76.0
2019-05-29,9,56.0
2019-05-29,10,46.5
2019-05-29,11,46.5
2019-05-29,12,50.5
2019-05-29,13,56.0
2019-05-29,14,59.5
2019-05-29,15,56.0
2019-05-29,16,45.5
2019-05-29,17,34.0
2019-05-29,18,22.0
2019-05-29,19,13.5
2019-05-29,20,5.0
2019-05-29,21,9.0
2019-05-29,22,12.5
2019-05-29,23,25.0
2019-05-29,24,37.0
2019-05-30,1,44.0
2019-05-30,2,53.5
2019-05-30,3,68.0
2019-05-30,4,79.0
2019-05-30,5,85.0
2019-05-30,6,77.5
2019-05-30,7,30.0
2019-05-30,8,12.0
2019-05-30,9,10.0
2019-05-30,10,7.0
2019-05-30,11,9.5
2019-05-30,12,16.5
2019-05-30,13,25.0
2019-05-30,14,30.5
2019-05-30,15,33.0
2019-05-30,16,34.0
2019-05-30,17,34.0
2019-05-30,18,34.0
2019-05-30,19,35.5
2019-05-30,20,31.5
2019-05-30,21,22.0
2019-05-30,22,13.0
2019-05-30,23,12.0
2019-05-30,24,15.5
2019-05-31,1,25.0
2019-05-31,2,28.0
2019-05-31,3,22.5
2019-05-31,4,15.0
2019-05-31,5,12.0
2019-05-31,6,7.5
2019-05-31,7,4.0
2019-05-31,8,1.0
2019-05-31,9,1.0
2019-05-31,10,2.5
2019-05-31,11,7.0
2019-05-31,12,12.0
2019-05-31,13,14.5
2019-05-31,14,17.5
2019-05-31,15,25.0
2019-05-31,16,24.5
2019-05-31,17,29.0
2019-05-31,18,34.0
2019-05-31,19,34.5
2019-05-31,20,27.0
2019-05-31,21,18.5
2019-05-31,22,14.0
2019-05-31,23,13.0
2019-05-31,24,15.0
2019-06-01,1,14.0
2019-06-01,2,9.0
2019-06-01,3,5.5
2019-06-01,4,6.0
2019-06-01,5,9.5
2019-06-01,6,8.5
2019-06-01,7,1.0
2019-06-01,8,0.5
2019-06-01,9,0.5
2019-06-01,10,0.5
2019-06-01,11,3.0
2019-06-01,12,10.0
2019-06-01,13,20.0
2019-06-01,14,24.5
2019-06-01,15,25.0
2019-06-01,16,27.5
2019-06-01,17,32.0
2019-06-01,18,39.0
2019-06-01,19,47.0
2019-06-01,20,45.0
2019-06-01,21,29.5
2019-06-01,22,17.0
2019-06-01,23,15.0
2019-06-01,24,15.5
2019-06-02,1,15.0
2019-06-02,2,12.5
2019-06-02,3,10.0
2019-06-02,4,9.0
2019-06-02,5,10.5
2019-06-02,6,8.5
2019-06-02,7,0.5
2019-06-02,8,1.5
2019-06-02,9,2.5
2019-06-02,10,3.0
2019-06-02,11,3.0
2019-06-02,12,5.0
2019-06-02,13,11.0
2019-06-02,14,19.0
2019-06-02,15,21.0
2019-06-02,16,26.5
2019-06-02,17,31.5
2019-06-02,18,39.0
2019-06-02,19,50.0
2019-06-02,20,47.5
2019-06-02,21,23.5
2019-06-02,22,16.0
2019-06-02,23,15.0
2019-06-02,24,9.0
2019-06-03,1,5.5
2019-06-03,2,5.5
2019-06-03,3,7.0
2019-06-03,4,8.5
2019-06-03,5,10.0
2019-06-03,6,6.0
2019-06-03,7,1.0
2019-06-03,8,0.0
2019-06-03,9,0.5
2019-06-03,10,0.5
2019-06-03,11,0.0
2019-06-03,12,5.5
2019-06-03,13,20.5
2019-06-03,14,25.0
2019-06-03,15,26.5
2019-06-03,16,26.0
2019-06-03,17,30.5
2019-06-03,18,43.0
2019-06-03,19,57.0
2019-06-03,20,34.0
2019-06-03,21,6.5
2019-06-03,22,9.5
2019-06-03,23,7.5
2019-06-03,24,6.5
2019-06-04,1,7.0
2019-06-04,2,8.5
2019-06-04,3,8.0
2019-06-04,4,7.5
2019-06-04,5,8.0
2019-06-04,6,4.5
2019-06-04,7,1.0
2019-06-04,8,0.0
2019-06-04,9,0.0
2019-06-04,10,0.5
2019-06-04,11,1.5
2019-06-04,12,5.5
2019-06-04,13,11.5
2019-06-04,14,20.0
2019-06-04,15,22.5
2019-06-04,16,26.5
2019-06-04,17,36.0
2019-06-04,18,50.5
2019-06-04,19,56.0
2019-06-04,20,30.0
2019-06-04,21,11.0
2019-06-04,22,15.5
2019-06-04,23,11.0
2019-06-04,24,7.5
2019-06-05,1,7.0
2019-06-05,2,7.5
2019-06-05,3,6.5
2019-06-05,4,6.5
2019-06-05,5,7.5
2019-06-05,6,4.5
2019-06-05,7,1.0
2019-06-05,8,3.0
2019-06-05,9,11.5
2019-06-05,10,23.5
2019-06-05,11,33.5
2019-06-05,12,42.5
2019-06-05,13,51.0
2019-06-05,14,63.5
2019-06-05,15,89.0
2019-06-05,16,120.5
2019-06-05,17,136.0
2019-06-05,18,112.5
2019-06-05,19,82.0
2019-06-05,20,54.5
2019-06-05,21,23.5
2019-06-05,22,18.5
2019-06-05,23,19.0
2019-06-05,24,18.5
2019-06-06,1,18.5
2019-06-06,2,18.5
2019-06-06,3,19.0
2019-06-06,4,23.0
2019-06-06,5,27.5
2019-06-06,6,27.5
2019-06-06,7,24.0
2019-06-06,8,26.0
2019-06-06,9,27.0
2019-06-06,10,26.0
2019-06-06,11,19.0
2019-06-06,12,27.0
2019-06-06,13,33.5
2019-06-06,14,43.5
2019-06-06,15,56.0
2019-06-06,16,74.5
2019-06-06,17,95.0
2019-06-06,18,94.5
2019-06-06,19,78.5
2019-06-06,20,54.0
2019-06-06,21,30.0
2019-06-06,22,23.0
2019-06-06,23,21.5
2019-06-06,24,24.5
2019-06-07,1,27.0
2019-06-07,2,26.0
2019-06-07,3,22.5
2019-06-07,4,22.5
2019-06-07,5,24.0
2019-06-07,6,19.0
2019-06-07,7,18.5
2019-06-07,8,20.0
2019-06-07,9,32.0
2019-06-07,10,46.5
2019-06-07,11,59.0
2019-06-07,12,70.5
2019-06-07,13,78.5
2019-06-07,14,91.5
2019-06-07,15,106.0
2019-06-07,16,118.0
2019-06-07,17,125.5
2019-06-07,18,110.5
2019-06-07,19,87.5
2019-06-07,20,51.5
2019-06-07,21,19.5
2019-06-07,22,12.0
2019-06-07,23,9.0
2019-06-07,24,9.0
2019-06-08,1,9.0
2019-06-08,2,9.0
2019-06-08,3,11.0
2019-06-08,4,19.0
2019-06-08,5,34.5
2019-06-08,6,35.0
2019-06-08,7,33.0
2019-06-08,8,20.5
2019-06-08,9,5.5
2019-06-08,10,1.0
2019-06-08,11,1.5
2019-06-08,12,5.0
2019-06-08,13,36.0
2019-06-08,14,58.5
2019-06-08,15,77.5
2019-06-08,16,88.5
2019-06-08,17,95.5
2019-06-08,18,92.5
2019-06-08,19,71.0
2019-06-08,20,36.5
2019-06-08,21,15.0
2019-06-08,22,16.0
2019-06-08,23,17.0
2019-06-08,24,21.5
2019-06-09,1,22.5
2019-06-09,2,20.5
2019-06-09,3,19.5
2019-06-09,4,18.5
2019-06-09,5,19.5
2019-06-09,6,24.0
2019-06-09,7,25.0
2019-06-09,8,24.5
2019-06-09,9,33.0
2019-06-09,10,39.5
2019-06-09,11,47.0
2019-06-09,12,55.0
2019-06-09,13,49.5
2019-06-09,14,37.0
2019-06-09,15,43.5
2019-06-09,16,52.5
2019-06-09,17,56.0
2019-06-09,18,58.0
2019-06-09,19,61.0
2019-06-09,20,67.0
2019-06-09,21,69.5
2019-06-09,22,72.5
2019-06-09,23,75.5
2019-06-09,24,78.0
2019-06-10,1,81.5
2019-06-10,2,83.5
2019-06-10,3,81.0
2019-06-10,4,72.5
2019-06-10,5,77.0
2019-06-10,6,74.0
2019-06-10,7,81.5
2019-06-10,8,88.0
2019-06-10,9,77.5
2019-06-10,10,66.5
2019-06-10,11,67.0
2019-06-10,12,78.5
2019-06-10,13,59.5
2019-06-10,14,44.0
2019-06-10,15,53.5
2019-06-10,16,59.0
2019-06-10,17,54.5
2019-06-10,18,56.0
2019-06-10,19,50.0
2019-06-10,20,38.0
2019-06-10,21,29.0
2019-06-10,22,23.0
2019-06-10,23,21.0
2019-06-10,24,21.5
2019-06-11,1,22.5
2019-06-11,2,21.0
2019-06-11,3,24.0
2019-06-11,4,25.0
2019-06-11,5,26.5
2019-06-11,6,23.5
2019-06-11,7,17.5
2019-06-11,8,14.0
2019-06-11,9,9.5
2019-06-11,10,12.0
2019-06-11,11,25.5
2019-06-11,12,43.0
2019-06-11,13,58.0
2019-06-11,14,64.5
2019-06-11,15,58.5
2019-06-11,16,41.5
2019-06-11,17,25.5
2019-06-11,18,14.0
2019-06-11,19,10.0
2019-06-11,20,7.5
2019-06-11,21,6.5
2019-06-11,22,9.0
2019-06-11,23,11.0
2019-06-11,24,12.5
2019-06-12,1,14.0
2019-06-12,2,15.5
2019-06-12,3,18.0
2019-06-12,4,21.5
2019-06-12,5,22.5
2019-06-12,6,14.0
2019-06-12,7,7.0
2019-06-12,8,2.5
2019-06-12,9,3.0
2019-06-12,10,12.5
2019-06-12,11,29.5
2019-06-12,12,46.0
2019-06-12,13,63.0
2019-06-12,14,80.5
2019-06-12,15,95.5
2019-06-12,16,95.0
2019-06-12,17,86.0
2019-06-12,18,76.0
2019-06-12,19,60.0
2019-06-12,20,35.5
2019-06-12,21,26.5
2019-06-12,22,24.5
2019-06-12,23,18.5
2019-06-12,24,14.5
2019-06-13,1,13.0
2019-06-13,2,12.5
2019-06-13,3,13.0
2019-06-13,4,17.0
2019-06-13,5,22.0
2019-06-13,6,16.0
2019-06-13,7,5.0
2019-06-13,8,1.0
2019-06-13,9,0.5
2019-06-13,10,1.0
2019-06-13,11,2.0
2019-06-13,12,7.5
2019-06-13,13,33.5
2019-06-13,14,46.0
2019-06-13,15,60.0
2019-06-13,16,77.5
2019-06-13,17,90.0
2019-06-13,18,86.5
2019-06-13,19,64.5
2019-06-13,20,22.5
2019-06-13,21,8.0
2019-06-13,22,30.0
2019-06-13,23,46.5
2019-06-13,24,35.5
2019-06-14,1,27.5
2019-06-14,2,24.5
2019-06-14,3,28.0
2019-06-14,4,37.0
2019-06-14,5,48.0
2019-06-14,6,48.5
2019-06-14,7,42.0
2019-06-14,8,48.0
2019-06-14,9,45.5
2019-06-14,10,55.5
2019-06-14,11,58.5
2019-06-14,12,56.5
2019-06-14,13,63.0
2019-06-14,14,70.0
2019-06-14,15,81.0
2019-06-14,16,88.5
2019-06-14,17,71.0
2019-06-14,18,67.5
2019-06-14,19,80.0
2019-06-14,20,91.5
2019-06-14,21,88.5
2019-06-14,22,72.0
2019-06-14,23,62.0
2019-06-14,24,58.5
2019-06-15,1,48.0
2019-06-15,2,36.5
2019-06-15,3,29.0
2019-06-15,4,20.5
2019-06-15,5,17.5
2019-06-15,6,9.5
2019-06-15,7,4.0
2019-06-15,8,1.5
2019-06-15,9,0.0
2019-06-15,10,0.0
2019-06-15,11,0.5
2019-06-15,12,0.5
2019-06-15,13,1.5
2019-06-15,14,4.0
2019-06-15,15,10.5
2019-06-15,16,15.0
2019-06-15,17,19.0
2019-06-15,18,20.5
2019-06-15,19,18.0
2019-06-15,20,8.0
2019-06-15,21,17.0
2019-06-15,22,20.5
2019-06-15,23,24.0
2019-06-15,24,34.0
2019-06-16,1,49.0
2019-06-16,2,67.0
2019-06-16,3,80.5
2019-06-16,4,94.0
2019-06-16,5,106.0
2019-06-16,6,82.0
2019-06-16,7,49.0
2019-06-16,8,28.5
2019-06-16,9,16.0
2019-06-16,10,6.0
2019-06-16,11,0.5
2019-06-16,12,1.5
2019-06-16,13,6.0
2019-06-16,14,14.5
2019-06-16,15,20.0
2019-06-16,16,24.0
2019-06-16,17,25.5
2019-06-16,18,25.0
2019-06-16,19,20.5
2019-06-16,20,14.0
2019-06-16,21,7.5
2019-06-16,22,7.0
2019-06-16,23,10.5
2019-06-16,24,9.5
2019-06-17,1,13.5
2019-06-17,2,18.0
2019-06-17,3,18.0
2019-06-17,4,17.5
2019-06-17,5,19.0
2019-06-17,6,16.5
2019-06-17,7,10.5
2019-06-17,8,30.5
2019-06-17,9,49.5
2019-06-17,10,47.0
2019-06-17,11,36.0
2019-06-17,12,30.5
2019-06-17,13,27.0
2019-06-17,14,24.0
2019-06-17,15,22.5
2019-06-17,16,21.5
2019-06-17,17,21.0
2019-06-17,18,24.0
2019-06-17,19,27.0
2019-06-17,20,21.0
2019-06-17,21,10.5
2019-06-17,22,4.0
2019-06-17,23,3.5
2019-06-17,24,6.0
2019-06-18,1,12.0
2019-06-18,2,18.5
2019-06-18,3,22.5
2019-06-18,4,27.0
2019-06-18,5,30.5
2019-06-18,6,20.5
2019-06-18,7,17.5
2019-06-18,8,15.0
2019-06-18,9,10.0
2019-06-18,10,3.0
2019-06-18,11,1.0
2019-06-18,12,1.0
2019-06-18,13,1.5
2019-06-18,14,6.0
2019-06-18,15,13.0
2019-06-18,16,13.5
2019-06-18,17,9.0
2019-06-18,18,5.0
2019-06-18,19,3.5
2019-06-18,20,4.0
2019-06-18,21,3.0
2019-06-18,22,4.0
2019-06-18,23,10.0
2019-06-18,24,15.0
2019-06-19,1,19.0
2019-06-19,2,21.5
2019-06-19,3,20.5
2019-06-19,4,19.5
2019-06-19,5,20.5
2019-06-19,6,12.5
2019-06-19,7,3.0
2019-06-19,8,0.5
2019-06-19,9,0.5
2019-06-19,10,0.5
2019-06-19,11,0.5
2019-06-19,12,2.0
2019-06-19,13,13.5
2019-06-19,14,28.5
2019-06-19,15,39.5
2019-06-19,16,44.5
2019-06-19,17,51.5
2019-06-19,18,57.0
2019-06-19,19,52.0
2019-06-19,20,29.0
2019-06-19,21,15.0
2019-06-19,22,14.0
2019-06-19,23,13.0
2019-06-19,24,13.0
2019-06-20,1,13.0
2019-06-20,2,12.5
2019-06-20,3,11.0
2019-06-20,4,10.0
2019-06-20,5,10.0
2019-06-20,6,9.0
2019-06-20,7,5.0
2019-06-20,8,0.5
2019-06-20,9,0.5
2019-06-20,10,1.0
2019-06-20,11,1.5
2019-06-20,12,2.0
2019-06-20,13,13.0
2019-06-20,14,16.0
2019-06-20,15,18.5
2019-06-20,16,23.5
2019-06-20,17,26.0
2019-06-20,18,30.5
2019-06-20,19,38.0
2019-06-20,20,33.0
2019-06-20,21,8.0
2019-06-20,22,5.5
2019-06-20,23,7.0
2019-06-20,24,8.0
2019-06-21,1,8.5
2019-06-21,2,8.5
2019-06-21,3,7.5
2019-06-21,4,6.5
2019-06-21,5,6.0
2019-06-21,6,5.0
2019-06-21,7,2.0
2019-06-21,8,1.0
2019-06-21,9,1.5
2019-06-21,10,14.5
2019-06-21,11,19.0
2019-06-21,12,21.0
2019-06-21,13,21.0
2019-06-21,14,22.0
2019-06-21,15,24.5
2019-06-21,16,24.0
2019-06-21,17,28.5
2019-06-21,18,34.5
2019-06-21,19,38.0
2019-06-21,20,33.0
2019-06-21,21,18.5
2019-06-21,22,17.0
2019-06-21,23,22.0
2019-06-21,24,26.0
2019-06-22,1,27.0
2019-06-22,2,30.5
2019-06-22,3,45.0
2019-06-22,4,44.0
2019-06-22,5,38.5
2019-06-22,6,25.0
2019-06-22,7,14.0
2019-06-22,8,12.5
2019-06-22,9,14.5
2019-06-22,10,15.5
2019-06-22,11,27.0
2019-06-22,12,34.5
2019-06-22,13,35.0
2019-06-22,14,29.5
2019-06-22,15,17.0
2019-06-22,16,5.5
2019-06-22,17,2.0
2019-06-22,18,5.5
2019-06-22,19,4.0
2019-06-22,20,4.0
2019-06-22,21,5.0
2019-06-22,22,8.5
2019-06-22,23,8.5
2019-06-22,24,10.5
2019-06-23,1,18.0
2019-06-23,2,23.0
2019-06-23,3,24.5
2019-06-23,4,25.0
2019-06-23,5,27.5
2019-06-23,6,18.0
2019-06-23,7,6.0
2019-06-23,8,3.0
2019-06-23,9,0.5
2019-06-23,10,0.5
2019-06-23,11,0.5
2019-06-23,12,2.5
2019-06-23,13,11.0
2019-06-23,14,21.0
2019-06-23,15,25.0
2019-06-23,16,26.0
2019-06-23,17,27.0
2019-06-23,18,27.5
2019-06-23,19,21.0
2019-06-23,20,12.5
2019-06-23,21,6.5
2019-06-23,22,5.0
2019-06-23,23,9.5
2019-06-23,24,9.5
2019-06-24,1,7.5
2019-06-24,2,6.0
2019-06-24,3,5.5
2019-06-24,4,8.0
2019-06-24,5,15.5
2019-06-24,6,13.5
2019-06-24,7,3.0
2019-06-24,8,7.0
2019-06-24,9,12.0
2019-06-24,10,5.0
2019-06-24,11,0.5
2019-06-24,12,1.0
2019-06-24,13,6.0
2019-06-24,14,15.5
2019-06-24,15,26.5
2019-06-24,16,33.0
2019-06-24,17,38.0
2019-06-24,18,35.5
2019-06-24,19,29.0
2019-06-24,20,20.5
2019-06-24,21,16.0
2019-06-24,22,21.0
2019-06-24,23,30.5
2019-06-24,24,39.5
2019-06-25,1,48.0
2019-06-25,2,53.5
2019-06-25,3,52.0
2019-06-25,4,45.0
2019-06-25,5,41.0
2019-06-25,6,25.5
2019-06-25,7,6.5
2019-06-25,8,2.0
2019-06-25,9,0.5
2019-06-25,10,0.5
2019-06-25,11,0.5
2019-06-25,12,6.0
2019-06-25,13,21.5
2019-06-25,14,25.5
2019-06-25,15,27.5
2019-06-25,16,30.5
2019-06-25,17,29.5
2019-06-25,18,26.5
2019-06-25,19,22.5
2019-06-25,20,13.5
2019-06-25,21,5.0
2019-06-25,22,6.5
2019-06-25,23,9.5
2019-06-25,24,12.0
2019-06-26,1,13.5
2019-06-26,2,15.0
2019-06-26,3,17.5
2019-06-26,4,19.0
2019-06-26,5,26.0
2019-06-26,6,18.0
2019-06-26,7,5.0
2019-06-26,8,1.5
2019-06-26,9,0.5
2019-06-26,10,0.5
2019-06-26,11,1.5
2019-06-26,12,10.5
2019-06-26,13,22.0
2019-06-26,14,22.0
2019-06-26,15,19.5
2019-06-26,16,18.5
2019-06-26,17,16.5
2019-06-26,18,13.5
2019-06-26,19,11.5
2019-06-26,20,6.0
2019-06-26,21,5.0
2019-06-26,22,6.5
2019-06-26,23,5.5
2019-06-26,24,4.5
2019-06-27,1,4.5
2019-06-27,2,4.5
2019-06-27,3,5.5
2019-06-27,4,8.5
2019-06-27,5,13.5
2019-06-27,6,11.0
2019-06-27,7,4.5
2019-06-27,8,2.5
2019-06-27,9,4.0
2019-06-27,10,9.0
2019-06-27,11,11.5
2019-06-27,12,10.5
2019-06-27,13,8.5
2019-06-27,14,7.5
2019-06-27,15,6.5
2019-06-27,16,6.0
2019-06-27,17,6.0
2019-06-27,18,4.5
2019-06-27,19,5.0
2019-06-27,20,16.5
2019-06-27,21,44.0
2019-06-27,22,68.0
2019-06-27,23,76.5
2019-06-27,24,70.5
2019-06-28,1,59.0
2019-06-28,2,47.0
2019-06-28,3,37.0
2019-06-28,4,35.0
2019-06-28,5,39.0
2019-06-28,6,35.0
2019-06-28,7,24.0
2019-06-28,8,18.0
2019-06-28,9,33.0
2019-06-28,10,47.0
2019-06-28,11,47.5
2019-06-28,12,36.5
2019-06-28,13,26.5
2019-06-28,14,19.5
2019-06-28,15,26.0
2019-06-28,16,37.0
2019-06-28,17,51.0
2019-06-28,18,62.5
2019-06-28,19,67.5
2019-06-28,20,53.0
2019-06-28,21,31.5
